,jd,mag,mag_unc,filter,limmag,programid
100,44260.60021915,138.5373617083879,0.1,r,inf,0.0
101,44260.60021915,93.16543188011575,0.1,i,inf,0.0
102,44261.10021915,92.4692311705407,0.1,i,inf,0.0
103,44261.10021915,26.925202149694737,0.1,g,inf,0.0
104,44261.10021915,136.00816573070668,0.1,r,inf,0.0
105,44261.60021915,135.67075648220364,0.1,r,inf,0.0
106,44261.60021915,92.72621896937851,0.1,i,inf,0.0
107,44261.60021915,18.31390856410515,0.1,g,inf,0.0
108,44262.10021915,140.4535085789415,0.1,r,inf,0.0
109,44262.10021915,90.82754148462908,0.1,i,inf,0.0
110,44262.10021915,25.668749648086543,0.1,g,inf,0.0
111,44262.60021915,91.3174274337047,0.1,i,inf,0.0
112,44262.60021915,17.953615454732514,0.1,g,inf,0.0
113,44262.60021915,134.36563638140075,0.1,r,inf,0.0
114,44263.10021915,91.31866377020552,0.1,i,inf,0.0
115,44263.10021915,16.383318511097965,0.1,g,inf,0.0
116,44263.10021915,140.44511931401186,0.1,r,inf,0.0
117,44263.60021915,91.33269686463423,0.1,i,inf,0.0
118,44263.60021915,18.1326385291817,0.1,g,inf,0.0
119,44263.60021915,144.7908372722871,0.1,r,inf,0.0
120,44264.10021915,160.42726825050295,0.1,r,inf,0.0
121,44264.10021915,18.26886596774792,0.1,g,inf,0.0
122,44264.10021915,90.56517517583119,0.1,i,inf,0.0
