,jd,mag,mag_unc,filter,limmag,programid
108,44262.10021940024,91.95596144022028,0.1,r,inf,0.0
109,44262.10021940024,65.01755751045778,0.1,i,inf,0.0
110,44262.10021940024,27.42175296089054,0.1,g,inf,0.0
111,44262.60021940024,64.55783892583487,0.1,i,inf,0.0
112,44262.60021940024,24.023300143210033,0.1,g,inf,0.0
113,44262.60021940024,90.32543296729908,0.1,r,inf,0.0
114,44263.10021940024,65.46332763222061,0.1,i,inf,0.0
115,44263.10021940024,24.08328194473441,0.1,g,inf,0.0
116,44263.10021940024,94.70627370548318,0.1,r,inf,0.0
117,44263.60021940024,64.78286953427339,0.1,i,inf,0.0
118,44263.60021940024,25.391502155716605,0.1,g,inf,0.0
119,44263.60021940024,100.22664575836322,0.1,r,inf,0.0
120,44264.10021940024,102.43898990772837,0.1,r,inf,0.0
121,44264.10021940024,26.264831957393685,0.1,g,inf,0.0
122,44264.10021940024,64.70697994613417,0.1,i,inf,0.0
