,jd,mag,mag_unc,filter,limmag,programid
95,44259.60021896118,25.125857509641786,0.1,g,inf,0.0
96,44260.10021896118,27.13082735151969,0.1,g,inf,0.0
97,44260.10021896118,72.22925487297945,0.1,i,inf,0.0
98,44260.10021896118,101.9491680653038,0.1,r,inf,0.0
99,44260.60021896118,26.795563255771604,0.1,g,inf,0.0
100,44260.60021896118,101.06087874480887,0.1,r,inf,0.0
101,44260.60021896118,72.28531417660317,0.1,i,inf,0.0
102,44261.10021896118,71.74699403360553,0.1,i,inf,0.0
103,44261.10021896118,26.049693172987617,0.1,g,inf,0.0
104,44261.10021896118,100.09168882692168,0.1,r,inf,0.0
105,44261.60021896118,99.04427154644344,0.1,r,inf,0.0
106,44261.60021896118,71.41794291884325,0.1,i,inf,0.0
107,44261.60021896118,29.655305797088754,0.1,g,inf,0.0
108,44262.10021896118,101.98823412951474,0.1,r,inf,0.0
109,44262.10021896118,72.067992807043,0.1,i,inf,0.0
110,44262.10021896118,24.31620202792802,0.1,g,inf,0.0
111,44262.60021896118,71.03758347153516,0.1,i,inf,0.0
112,44262.60021896118,26.913710128829337,0.1,g,inf,0.0
113,44262.60021896118,100.19124952909924,0.1,r,inf,0.0
114,44263.10021896118,70.81246402628707,0.1,i,inf,0.0
115,44263.10021896118,26.767754439977153,0.1,g,inf,0.0
116,44263.10021896118,100.88835005005954,0.1,r,inf,0.0
117,44263.60021896118,70.4017525393996,0.1,i,inf,0.0
118,44263.60021896118,22.82856684795206,0.1,g,inf,0.0
119,44263.60021896118,99.56122702494231,0.1,r,inf,0.0
120,44264.10021896118,104.18314963640626,0.1,r,inf,0.0
121,44264.10021896118,23.340677814175155,0.1,g,inf,0.0
122,44264.10021896118,71.01125659153912,0.1,i,inf,0.0
