,jd,mag,mag_unc,filter,limmag,programid
63,44254.60021895801,79.86661092020209,0.1,r,inf,0.0
64,44254.60021895801,25.921195139153287,0.1,g,inf,0.0
65,44254.60021895801,59.86621424699468,0.1,i,inf,0.0
66,44255.10021895801,81.8956482738916,0.1,r,inf,0.0
67,44255.10021895801,26.71030060548403,0.1,g,inf,0.0
68,44255.10021895801,61.702065681164065,0.1,i,inf,0.0
69,44255.60021895801,86.04890421801294,0.1,r,inf,0.0
70,44255.60021895801,26.528963429124506,0.1,g,inf,0.0
71,44255.60021895801,64.07127788701318,0.1,i,inf,0.0
72,44256.10021895801,89.67444440909765,0.1,r,inf,0.0
73,44256.10021895801,27.168174639420176,0.1,g,inf,0.0
74,44256.10021895801,65.67340515832338,0.1,i,inf,0.0
75,44256.60021895801,26.10296191752935,0.1,g,inf,0.0
76,44256.60021895801,66.87028092576583,0.1,i,inf,0.0
77,44256.60021895801,91.21422327046409,0.1,r,inf,0.0
78,44257.10021895801,68.50254190881726,0.1,i,inf,0.0
79,44257.10021895801,92.08110330087624,0.1,r,inf,0.0
80,44257.10021895801,27.053508105438926,0.1,g,inf,0.0
81,44257.60021895801,68.770693399915,0.1,i,inf,0.0
82,44257.60021895801,92.44648039095159,0.1,r,inf,0.0
83,44257.60021895801,26.189566144225353,0.1,g,inf,0.0
84,44258.10021895801,69.32259496522249,0.1,i,inf,0.0
85,44258.10021895801,95.80075591406487,0.1,r,inf,0.0
86,44258.10021895801,29.437183978975128,0.1,g,inf,0.0
87,44258.60021895801,70.13829624417843,0.1,i,inf,0.0
88,44258.60021895801,99.27067897689028,0.1,r,inf,0.0
89,44258.60021895801,29.583710473953825,0.1,g,inf,0.0
90,44259.10021895801,70.43185164474832,0.1,i,inf,0.0
91,44259.10021895801,27.38196013522743,0.1,g,inf,0.0
92,44259.10021895801,99.23605783499998,0.1,r,inf,0.0
93,44259.60021895801,70.39089539283081,0.1,i,inf,0.0
94,44259.60021895801,100.48007107396968,0.1,r,inf,0.0
95,44259.60021895801,28.624148192229498,0.1,g,inf,0.0
96,44260.10021895801,27.441612394258616,0.1,g,inf,0.0
97,44260.10021895801,70.29769388679624,0.1,i,inf,0.0
98,44260.10021895801,98.92776322979745,0.1,r,inf,0.0
99,44260.60021895801,27.91616236369296,0.1,g,inf,0.0
100,44260.60021895801,98.51969084874692,0.1,r,inf,0.0
101,44260.60021895801,70.18883772187782,0.1,i,inf,0.0
102,44261.10021895801,69.95538315194575,0.1,i,inf,0.0
103,44261.10021895801,31.514765204611603,0.1,g,inf,0.0
104,44261.10021895801,97.52299897079513,0.1,r,inf,0.0
105,44261.60021895801,99.7787771078504,0.1,r,inf,0.0
106,44261.60021895801,70.21152877708239,0.1,i,inf,0.0
107,44261.60021895801,26.614596068052258,0.1,g,inf,0.0
108,44262.10021895801,98.34564200881307,0.1,r,inf,0.0
109,44262.10021895801,69.62090773880132,0.1,i,inf,0.0
110,44262.10021895801,28.77571172537946,0.1,g,inf,0.0
111,44262.60021895801,69.02151061348607,0.1,i,inf,0.0
112,44262.60021895801,29.297518070793416,0.1,g,inf,0.0
113,44262.60021895801,99.24750252792374,0.1,r,inf,0.0
114,44263.10021895801,68.73156609729794,0.1,i,inf,0.0
115,44263.10021895801,24.82987120295984,0.1,g,inf,0.0
116,44263.10021895801,98.12005617361514,0.1,r,inf,0.0
117,44263.60021895801,69.62461573682958,0.1,i,inf,0.0
118,44263.60021895801,25.382480405457212,0.1,g,inf,0.0
119,44263.60021895801,102.35759310077191,0.1,r,inf,0.0
120,44264.10021895801,108.82678325717903,0.1,r,inf,0.0
121,44264.10021895801,26.663506923741185,0.1,g,inf,0.0
122,44264.10021895801,68.60653169092373,0.1,i,inf,0.0
